Customer ID,Customer Name,Shipping Address,City,Customer Type,Location,Account Status,Longitude,Latitude
1005654,Front Range Inn,7779 Morrison Rd,Lakewood,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0848088,39.67512260000001
1005663,KOYOTE LIQUORS,202 North Highway 50 Business Loop,Olathe,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.980106,38.6104482
1005666,COMPARK LIQUOR,15305 COMPARK BLVD,Parker,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.8116962,39.5619348
1005669,TAVERN LITTLETON,2589 WEST MAIN STREET,Littleton,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0182333,39.6138863
1005686,Slice and Roll,141 E 4th St,Loveland,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0748042,40.39564680000001
1005703,SAM'S NO. 3 GLENDALE,435 S Cherry St,Glendale,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9337292,39.7082903
1005709,NEW SHERIDAN HOTEL,231 W Colorado Ave,Telluride,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8123553,37.9378067
1005718,WAREHOUSE 25 SIXTY-FIVE,2565 AMERICAN WAY,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5778096,39.074437
1005740,SOURCE HOTEL,3330 Brighton Blvd,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9804121,39.768735
1005762,VILLAGE VISTA WINE AND SPIRITS,3160 VILLAGE VISTA DR #102,ERIE,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.019267,40.0013488
1005764,FINE WINES & SPIRITS,1750 BROAD STREET UNIT 100,Milliken,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.8523176,40.329896
1005766,Silverbrick Saloon,505 Rpse St,Georgetown,On Premise,Colorado,<b class=pill-green>Active</b>,-105.6973667,39.705956
1005771,Colorado Pinball Pub - Littleton,6207-6209 S Santa Fe Dr,Littleton,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0207442,39.6039669
1005781,ROOSTER'S HOUSE OF RAMEN,323 N TEJON ST,Colorado Springs,On Premise,Colorado,<b class=pill-green>Active</b>,-104.822867,38.8391521
1005782,CRUISERS BAR,715 HORIZON DR,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5437656,39.1084923
1005791,ALCE RESTAURANT,589 COUNTRY RD 252,Durango,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8395691,37.3891109
1005792,HARPER & HUDSON,409 S HUNTER ST,Aspen,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8179797,39.1873905
1005797,EL GRAN JARDIN LLC,597 S Clinton St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8775362,39.7056122
1005801,JIMMERS BBQ,1413 E MAIN ST,Montrose,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8659305,38.4872948
1005827,NI TUYO,730 S UNIVERSITY BLVD,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9589868,39.7027501
1005835,ALPINO VINO,110 PROSPECT CREEK LANE,Mountain Village,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8451768,37.924733
1005846,TABLE URBAN FARM,2190 South Platte River Drive,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.996892,39.6768189
1005847,Aspen Meadows Resort,845 Meadows Rd,Aspen,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8317114,39.2012471
1005852,STONE CELLAR BISTRO,7605 GRAND VIEW,Arvada,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0819087,39.799304
1005917,JAKE'S BREW BAR,2530 W MAIN ST,LITTLETON,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0177768,39.61347300000001
1005923,RADICATO,137 S Main St,Breckenridge,On Premise,Colorado,<b class=pill-green>Active</b>,-106.0464297,39.4807751
1005927,TOASTED,720 MANITOU AVE,MANITOU SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9152106,38.8573202
1005929,THE LIQUOR CABINET - PALISADE,210 WEST 3RD ST,Grand Junction,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.3524109,39.11048419999999
1005936,ANGELO'S (CASA D'ANGELO),105 S MILL ST,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8196056,39.1904056
1005939,GRAY,929 MAIN ST,OURAY,On Premise,Colorado,<b class=pill-green>Active</b>,-107.67113,38.0266625
1005940,SOUTH RIDGE SEAFOOD GRILL,500 S MAIN ST,BRECKENRIDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.0446847,39.477474
1005949,FLORADORA SALOON,103 W COLORADO AVE,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.81087,37.93747400000001
1005950,ASPEN PUBLIC HOUSE,328 E HYMAN AVE,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8199095,39.1892612
1005951,Motherlode Liquors,5 N Glasgow Ave,Rico,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.031732,37.6930635
1005953,PEACHWOOD LIQUOR,309 WEST 8TH ST,Grand Junction,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.3530366,39.1058806
1005960,PEAKS RESORT & SPA,136 COUNTRY CLUB DR,MOUNTAIN VILLAGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8479218,37.9388294
1005969,COMMUNION,567 MOUNTAIN VILLAGE BLVD #106C,MOUNTAIN VILLAGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8466319,37.9373612
1005977,BACK DOOR BAR & GRILL,825 OAK ST,STEAMBOAT SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8345001,40.4871753
1005981,ACRA FOOD & WINE CLASSIC IN ASPEN - TENT,WAGNER PARK - MONARCH ST,Aspen,Special Event,Colorado,<b class=pill-green>Active</b>,-106.8205471,39.187791
1005983,ACRA FOOD & WINE CLASSIC IN ASPEN - SEMINAR,WAGNER PARK - MONARCH ST,Aspen,Special Event,Colorado,<b class=pill-green>Active</b>,-106.8205471,39.187791
1005995,EL SEGUNDO,223 E GORE CREEK DR,VAIL,On Premise,Colorado,<b class=pill-green>Active</b>,-106.3742966,39.6412282
1005997,Grizzly Rose,5450 N Valley Hwy,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9866284,39.7951745
1006017,FULL TILT SALOON,726 MAIN ST,OURAY,On Premise,Colorado,<b class=pill-green>Active</b>,-107.672055,38.0243153
1006025,3 MARGARITAS AURORA,25791 E Smoky Hill Rd,Aurora,On Premise,Colorado,<b class=pill-green>Active</b>,-104.6870704,39.58604760000001
1006028,SKYLARK LOUNGE,140 S BROADWAY,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9873293,39.7137211
1006036,STONE HOUSE,1415 Hawk Parkway,Montrose,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8667636,38.44928669999999
1006039,URBAN PUTT DENVER,"1201 18th St, Ste 110",Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9942338,39.7507815
1006050,LAKE VALLEY GOLF CLUB,4400 LAKE VALLEY DR,NIWOT,On Premise,Colorado,<b class=pill-green>Active</b>,-105.25148,40.0966294
1006058,FLO-JO'S TAVERN HALL,125 N CHESTNUT ST,TRINIDAD,On Premise,Colorado,<b class=pill-green>Active</b>,-104.5038595,37.16989239999999
1006067,MONTEZUMA MEXICAN RESTAURANT,1319 RAILROAD AVE,DOLORES,On Premise,Colorado,<b class=pill-green>Active</b>,-108.4930535,37.4746195
1006085,FIDEL'S COCINA & BAR,113 WEST 3RD ST,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.3513398,39.1101626
1006095,ALTITUDE BILLARDS & SPORTS,250 S FRONTAGE RD W,VAIL,On Premise,Colorado,<b class=pill-green>Active</b>,-106.38253,39.6440056
1006124,SIAM,200 S DAVIS ST,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8176864,37.9378458
1006134,TOMBOY TAVERN,565 MOUNTAIN VILLAGE BLVD,MOUNTAIN VILLAGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8454981,37.9366359
1006135,CRAZY ELKS,565 MOUNTAIN VILLAGE BLVD,MOUNTAIN VILLAGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8454981,37.9366359
1006138,WOBBLY OLIVE,3317 CINEMA POINT,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.7166853,38.8812977
1006151,LUCKY DUMPLING,26 S WAHSATCH AVE,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8183869,38.8326807
1006157,SURF HOTEL,1012 FRONT LOOP,BUENA VISTA,On Premise,Colorado,<b class=pill-green>Active</b>,-106.1193646,38.8423001
1006166,MONACO LIQUOR WINE AND SPIRITS,2243 S MONACO PKWY,DENVER,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9147487,39.676957
1006169,BACKPACK SOCIETY,213 W COUNTY LINE RD,Highlands Ranch,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9918933,39.5674866
1006220,CORNER BEET,1401 N OGDEN ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9754292,39.7386022
1006237,STAY TUNED,2162 LARIMER ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9901201,39.7545258
1006238,MAS FUEGOS,2350 E HARMONY RD,FORT COLLINS,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0333793,40.5244612
1006239,LONGHORN LIQUOR,1640 BIG THOMPSON AVE,ESTES PARK,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.4965547,40.38180759999999
1006240,MAMA LOLITA'S MEXICAN,8181 ARISTA PLACE,BROOMFIELD,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0884854,39.9060225
1006246,ADVENTURES DECANTED,37 COOPER CREEK WAY,WINTER PARK,On Premise,Colorado,<b class=pill-green>Active</b>,-105.784661,39.9176919
1006247,APPLEJACK WINE & SPIRITS - COLORADO SPRINGS,3180 NEW CENTER POINT,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7177333,38.8785664
1006252,TAHK OMAKASE SUSHI,737 LINCOLN AVE B,STEAMBOAT SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8345001,40.485822
1006254,DEPEW LIQUOR,5505 W 20TH AVE,EDGEWATER,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0573853,39.749235
1006273,FAIRGROUND WINE & LIQUOR,2771 B 1/2 RD,Grand Junction,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.5390343,39.0408727
1006274,Old Chicago #27,120 North Ave,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5702348,39.0777385
1006279,VINNY'S,409 MAIN ST,FRISCO,On Premise,Colorado,<b class=pill-green>Active</b>,-106.0972413,39.5761819
1006287,HELL & HIGH WATER,1526 BLAKE ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9996194,39.7498423
1006302,LUCKY ME LIQUOR,2648 PATTERSON RD,Grand Junction,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.5622019,39.09243379999999
1006303,SCOTLAND YARD CIGAR & SPIRITS,2454 HIGHWAY 6 & 50,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5968738,39.087929
1006313,BELLY UP ASPEN,"450 S Galena St, #202",Aspen,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8188021,39.1874621
1006316,COSTCO WHOLESALE #629 - THORNTON,16375 N WASHINGTON ST,THORNTON,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.9831571,39.991646
1006318,TOTAL WINE SPIRITS BEER & MORE #2303 - LAKEWOOD,5136 S WADSWORTH BLVD,LITTLETON,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0884751,39.6229584
1006332,Meadows Liquors,8864 Maximus Dr,Lone Tree,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.884976,39.554781
1006342,WHITE CHOCOLATE GRILL,8421 PARK MEADOWS CTR DR,LONE TREE,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8789517,39.5620998
1006351,Retrograde,530 E 19th Ave,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9807186,39.7459753
1006355,J & J LIQUOR,1711 SHERIDAN BLVD,EDGEWATER,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.05427,39.745351
1006364,DOGWOOD,309 3RD ST,CRESTED BUTTE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9861076,38.8702744
1006365,Clark's Market Telluride,700 W Colorado Ave,Telluride,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8194806,37.9394769
1006372,KAZAHANA,126 E COLORADO AVE,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.810223,37.9367159
1006383,NO COAST SUSHI,1119 N 1ST ST,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5714167,39.0777534
1006389,TINY PINE BISTRO,968 MAIN ST,CARBONDALE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.2175341,39.400947
1006395,LOST MESA GRILL,130 W MAIN ST,CEDAREDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.9240771,38.900907
1006398,BREAD BAR,1010 MAIN ST,SILVER PLUME,On Premise,Colorado,<b class=pill-green>Active</b>,-105.7240346,39.6970644
1006399,CHOLON - CENTRAL PARK,10195 E 29TH DR,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8684933,39.7592895
1006411,ZIG ZAG SMOKIN BURGER,9220 E ARAPAHOE RD,GREENWOOD VILLAGE,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8817208,39.5946285
1006412,VFW POST #1247,1404 UTE AVE,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5486782,39.0656951
1006452,OASIS LIQUOR - WOODLAND PARK,1099 US HWY 24,WOODLAND PARK,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.045328,38.9828598
1006460,The Brit,5905 CORPORATE DR,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8164152,38.9185254
1006478,BAXTER LIQUOR,31298 E HWY 96,PUEBLO,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.4954874,38.27435699999999
1006480,BREADERY CB,209 ELK AVE,CRESTED BUTTE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.986984,38.8699453
1006481,ADOBO,3109 FEDERAL BLVD,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0255836,39.76101389999999
1006486,COAL CREEK SPORTS CENTER,1455 COAL CREEK DR,LAFAYETTE,On Premise,Colorado,<b class=pill-green>Active</b>,-105.096899,39.985591
1006504,MOUNTAIN VILLAGE WINE MERCHANT,622 MOUNTAIN VILLAGE BLVD,MOUNTAIN VILLAGE,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.84586,37.9385845
1006511,BARRY'S ON BROADWAY,58 N BROADWAY,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9873069,39.7176988
1006535,DENVER'S BEST LIQUOR,7465 E ILIFF AVE,DENVER,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.902019,39.676682
1006541,CHAMPAGNE TIGER,601 E COLFAX AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9796156,39.7401804
1006576,BAR LAS PALMAS,2207 LARIMER ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9900251,39.7551022
1006577,BIKER AND THE BAKER - SALIDA,129 WEST SACKETT,SALIDA,On Premise,Colorado,<b class=pill-green>Active</b>,-105.9917313,38.537339
1006578,RAYBACK COLLECTIVE,2775 VALMONT RD,BOULDER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2594038,40.0295306
1006620,ACADEMY TOWN LIQUOR,1210 N ACADEMY BLVD,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7569251,38.8546704
1006632,WEST ELK WINE & SPIRITS,427 SAMUEL WADE RD,PAONIA,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.6069435,38.8703207
1006648,Bacon Social House - Littleton,2100 W Littleton Blvd,Littleton,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0127947,39.61295519999999
1006654,JEANNOT'S PATISSERIE & BISTRO,2770 ARAPAHOE RD,LAFAYETTE,On Premise,Colorado,<b class=pill-green>Active</b>,-105.1325654,40.0136364
1006657,MISTER OSO,3163 LARIMER ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9784289,39.7641961
1006661,PLAZA LIQUORS,1900 RAILROAD AVE,RIFLE,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.7830792,39.5472921
1006695,CJ'S Wine & Spirits,1535-1555 S Kipling Pkwy,Lakewood,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.1188148,39.6897034
1006696,SILT LIQUOR,700 MAIN ST,SILT,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.6556023,39.54716579999999
1006709,AVELINA,1550 17TH ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9988719,39.7519248
1006711,MUSEUM OF CONTEMPORARY ART - DENVER,1485 DELGANY ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0041956,39.7522808
1006712,CHRISTIE'S LIQUOR,228 STEGOSAURUS FREEWAY,DINOSAUR,Off Premise,Colorado,<b class=pill-green>Active</b>,-109.0097602,40.24371000000001
1006738,SPIRITS OF THE WEST,489 FLORIDA RD,DURANGO,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8703041,37.2831547
1006952,AMBLI DTC,6799 E BELLEVIEW AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.907368,39.624425
1006954,AMBLI GLOBAL CUISINE,5278 N NEVADA AVE,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.818192,38.9060303
1006990,OLD RANCH LIQUOR,3582 BLUE HORIZON VIEW DR,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7598568,38.9825576
1006999,LEFT HAND RINO,4180 WYNKOOP ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9700415,39.7756814
1007010,TACO DEL GNAR,630 SHERMAN ST,RIDGWAY,On Premise,Colorado,<b class=pill-green>Active</b>,-107.7577764,38.1512628
1007011,Bluecorn Cafe,1842 S Townsend Ave,Montrose,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8668099,38.466112
1007051,PARC ASPEN,620 E HYMAN AVE,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8165933,39.1886374
1007059,OCCASIONS DENVER,1200 N BROADWAY,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9869551,39.7355139
1007069,MORRIS & MAE MARKET,18475 W COLFAX AVE,GOLDEN,On Premise,Colorado,<b class=pill-green>Active</b>,-105.2056773,39.703618
1007070,CHASING RABBITS,141 E MEADOW DR,VAIL,On Premise,Colorado,<b class=pill-green>Active</b>,-106.3755695,39.6426777
1007071,SMITTY'S LIQUORS,10255 HWY 491,CORTEZ,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.5859265,37.3488827
1007082,GRIFFIN TAVERN,5062 S SYRACUSE ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.8990047,39.6255731
1007086,Sandhu Liquor,1080 E 10th Ave,Broomfield,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.054113,39.9315978
1007100,RECKLESS NOODLE HOUSE,820 SHERMAN ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.984491,39.729353
1007102,Paonia Liquors,4 Third St,Paonia,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.600103,38.8687664
1007103,BUTCHERY,7923 ALLISON WAY,Arvada,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0871925,39.83964599999999
1007130,DERECHO,2817 E 3RD AVE STE A,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9543035,39.7212451
1007134,RAICES BREWING COMPANY,2060 W COLFAX AV,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0173431,39.7387358
1007147,Hooch Booch,3040 Blake St Unit 131,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9812076,39.76411
1007148,EL SEGUNDO - EAGLE,1020 CAPITOL ST,EAGLE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8306974,39.6413197
1007157,LOCAL COFFEE HOUSE,614 E COOPER AVE,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8172413,39.18785829999999
1007161,MOUNTAIN SPIRITS LIQUORS,301 6TH ST,CRESTED BUTTE,Off Premise,Colorado,<b class=pill-green>Active</b>,-106.9813568,38.870428
1007172,NOISETTE,3254 NAVAJO ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0039955,39.7630896
1007188,JON'S LIQUORS,401 W 2ND ST,RIFLE,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.7861759,39.5313519
1007229,CAPRESE TRATTORIA,1067 S HOVER ST,LONGMONT,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.1320123,40.1479445
1007231,NOLA JANE,1435 MARKET ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0002813,39.7486724
1007232,SPLENDIDO AT THE CHATEAU,17 CHATEAU LANE,BEAVER CREEK,On Premise,Colorado,<b class=pill-green>Active</b>,-106.521098,39.6048781
1007233,MOLOTOV,3333 E COLFAX AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9480345,39.740313
1007236,Saddle Rocks Wine and Liquor,20239 E Smoky Hill Rd,Centennial,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7521851,39.6124455
1007237,BELLA VINO,220 S LENA ST,RIDGWAY,On Premise,Colorado,<b class=pill-green>Active</b>,-107.7560106,38.15025079999999
1007238,ROOTSTALK,207 N MAIN ST,BRECKENRIDGE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.0464526,39.4841023
1007256,MOUNTAIN TOP LIQUOR,225 S GLASGOW AVE,RICO,Off Premise,Colorado,<b class=pill-green>Active</b>,-108.0319142,37.6881205
1007267,Hey Kiddo,4337 Tennyson St,Denver,On Premise,Colorado,<b class=pill-green>Active</b>,-105.0443121,39.7754357
1007269,TWO NATIVES LIQUOR,2738 PALMER PARK BLVD,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.7569251,38.8546704
1007272,GRAND AVENUE GRILL,678 GRAND AVE,EAGLE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8345462,39.6497459
1007279,Gallery Sportsman's Club & Range,1350 Colorado Mills Pkwy,Lakewood,On Premise,Colorado,<b class=pill-green>Active</b>,-105.1537582,39.7357853
1007285,AL'S BLACK DIAMOND LIQUOR,489 N HWY 287,LAFAYETTE,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.104028,40.002114
1007305,LA MARMOTTE,150 W SAN JUAN AVE,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8121452,37.93559090000001
1008011,ZIP MART DISCOUNT LIQUOR,1500 8TH AVE,GREELEY,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.690476,40.415431
1008025,SKYRIDGE LIQUOR,100 JENKINS RANCH RD,DURANGO,Off Premise,Colorado,<b class=pill-green>Active</b>,-107.8571696,37.2802867
1008026,TOMICHI CREEK TRADING POST,71420 US HWY 50,SARGENTS,On Premise,Colorado,<b class=pill-green>Active</b>,-106.415028,38.4041629
1008034,CLUB AT COBBLE CREEK,699 COBBLE DR,MONTROSE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8829625,38.4430811
1008041,COLLEGE INN,4400 E 8TH AVE,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9358754,39.7291522
1008044,ILIFF LIQUORS,2337 S BLACKHAWK ST,AURORA,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.8246681,39.674001
1008051,Red Mountain Liquor - Crested Butte,81 Gallaspey ve,Crested Butte,Off Premise,Colorado,<b class=pill-green>Active</b>,-106.8861774,38.8113895
1008052,PIE-ZAN'S,800 W TOMICHI AVE,GUNNISON,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9364599,38.5447274
1008053,GUNNISON PIZZA COMPANY,303 E TOMICHI AVE,GUNNISON,On Premise,Colorado,<b class=pill-green>Active</b>,-106.923985,38.5440888
1008054,BACK COUNTRY CAFE,138 N MAIN ST,GUNNISON,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9266493,38.545236
1008056,POWERSTOP,905 N MAIN ST,GUNNISON,On Premise,Colorado,<b class=pill-green>Active</b>,-106.927168,38.5539803
1008057,MAJESTIC THEATER,507 RED LADY AVE,CRESTED BUTTE,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9821371,38.866477
1008058,REMINGTON OF MONTROSE,2500 BRIDGES CIRCLE,MONTROSE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8456922,38.4552634
1008059,TED NELSON'S STEAKHOUSE,103 ROSE LN,MONTROSE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8588033,38.4872203
1008065,LUXE LIQUOR WINE & SPIRITS,3990 LIMELIGHT AVE,CASTLE ROCK,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.8814471,39.4033475
1008068,SMUGGLER-UNION BREWERY AND SIDEWORK,225 S PINE ST,TELLURIDE,On Premise,Colorado,<b class=pill-green>Active</b>,-107.8117635,37.9357206
1008069,FAIRFIELD INN & SUITES,225 MAIN ST,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5724567,39.0673253
1008075,BISTRO VENDOME - KEARNEY,2267 KEARNEY ST,DENVER,On Premise,Colorado,<b class=pill-green>Active</b>,-104.9177924,39.750487
1008077,GRAVITY HAUS -ASPEN / UNRAVEL COFFEE,315 E HYMAN AVE,ASPEN,On Premise,Colorado,<b class=pill-green>Active</b>,-106.8202805,39.1888814
1008080,SHRI GANESH,11550 RIDGELINE DR #128,COLORADO SPRINGS,On Premise,Colorado,<b class=pill-green>Active</b>,-104.7987141,39.0024893
1008081,CHEYENNE TRAIL LIQUORS,1703 S 8TH ST,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.8403965,38.8085073
1008082,CORKS BOTTLES & BREWS,1852 SOUTHGATE RD,COLORADO SPRINGS,Off Premise,Colorado,<b class=pill-green>Active</b>,-104.8215882,38.8053398
1008083,PALISADES RESTAURANT,820 N MAIN ST,GUNNISON,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9262227,38.5526254
1008085,PITAS IN PARADISE,730 N MAIN ST,GUNNISON,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9257647,38.5522345
1008088,ABC DISCOUNT LIQUOR,5600 W DARTMOUTH AVE,DENVER,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0563351,39.6553383
1008089,LIONS DISCOUNT LIQUOR,8374 SHERIDAN BLVD,WESTMINSTER,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0524621,39.8491636
1008090,5B'S BBQ,405 W TOMICHI AVE,GUNNISON,On Premise,Colorado,<b class=pill-green>Active</b>,-106.9313528,38.5438604
1008094,BISTRO 317,317 MAIN ST,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.5734758,39.0673267
1008096,DOS HOMBRES OF CORONADO,3245 I-70 BL,Grand Junction,On Premise,Colorado,<b class=pill-green>Active</b>,-108.4523639,39.0913387
1008097,ZEUS LIQUOR,356 E HARMONY RD,FORT COLLINS,Off Premise,Colorado,<b class=pill-green>Active</b>,-105.0711764,40.5239585
